PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,ORGANIZATION_TYPE,PRE_NBA_SEASON,PRE_NBA_GP,PRE_NBA_MPG,PRE_NBA_PPG,PRE_NBA_RPG,PRE_NBA_APG,PRE_NBA_TS_PCT,PRE_NBA_USG_PCT,FIRST_VALUABLE_NBA_SEASON,FIRST_VALUABLE_NBA_GP,FIRST_VALUABLE_NBA_MPG,FIRST_VALUABLE_NBA_PPG,FIRST_VALUABLE_NBA_RPG,FIRST_VALUABLE_NBA_APG,FIRST_VALUABLE_NBA_TS_PCT,FIRST_VALUABLE_NBA_USG_PCT
1641794,Dillon Jones,2024,College/University,2024,31.0,37.0,20.8,9.8,5.2,0.605,0.297,2024-25,54.0,10.2,2.5,2.2,1.1,0.464,0.131
1641794,Dillon Jones,2024,College/University,2024,1.0,18.0,7.0,2.0,0.0,0.5,0.183,2024-25,54.0,10.2,2.5,2.2,1.1,0.464,0.131
1641796,Pelle Larsson,2024,College/University,2024,36.0,30.0,12.8,4.1,3.7,0.629,0.188,2024-25,55.0,14.2,4.6,1.7,1.2,0.546,0.141
1641810,Antonio Reeves,2024,College/University,2024,33.0,31.5,20.2,4.2,1.6,0.646,0.258,2024-25,44.0,15.0,6.9,1.4,0.9,0.579,0.183
1642261,Dalton Knecht,2024,College/University,2024,36.0,30.6,21.7,4.9,1.8,0.584,0.326,2024-25,78.0,19.2,9.1,2.8,0.8,0.594,0.181
1642262,Cody Williams,2024,College/University,2024,24.0,28.1,11.9,3.0,1.6,0.628,0.213,2024-25,50.0,21.2,4.6,2.3,1.2,0.419,0.122
1642263,Reed Sheppard,2024,College/University,2024,33.0,28.9,12.5,4.1,4.5,0.705,0.18,2024-25,52.0,12.6,4.4,1.5,1.4,0.465,0.171
1642264,Stephon Castle,2024,College/University,2024,34.0,26.9,11.1,4.7,2.9,0.557,0.221,2024-25,81.0,26.7,14.7,3.7,4.1,0.522,0.253
1642265,Rob Dillingham,2024,College/University,2024,32.0,23.2,15.2,2.9,3.9,0.6,0.303,2024-25,49.0,10.5,4.5,1.0,2.0,0.503,0.215
1642266,Ja'Kobe Walter,2024,College/University,2024,35.0,32.3,14.5,4.4,1.4,0.548,0.233,2024-25,52.0,21.2,8.6,3.1,1.6,0.523,0.179
1642267,Bub Carrington,2024,College/University,2024,33.0,33.2,13.8,5.2,4.1,0.534,0.23,2024-25,82.0,30.0,9.8,4.2,4.4,0.514,0.154
1642268,Isaiah Collier,2024,College/University,2024,27.0,29.8,16.3,2.9,4.3,0.575,0.298,2024-25,71.0,25.9,8.7,3.3,6.3,0.494,0.186
1642269,Devin Carter,2024,College/University,2024,33.0,35.3,19.7,8.7,3.6,0.604,0.28,2024-25,36.0,11.0,3.8,2.1,1.1,0.471,0.169
1642270,Donovan Clingan,2024,College/University,2024,35.0,22.6,13.0,7.4,1.5,0.646,0.248,2024-25,67.0,19.8,6.5,7.9,1.1,0.574,0.135
1642271,Kyle Filipowski,2024,College/University,2024,36.0,30.4,16.4,8.3,2.8,0.58,0.277,2024-25,72.0,21.1,9.6,6.1,1.9,0.594,0.184
1642272,Jared McCain,2024,College/University,2024,36.0,31.6,14.3,5.0,1.9,0.616,0.212,2024-25,23.0,25.7,15.3,2.4,2.6,0.589,0.243
1642273,Kyshawn George,2024,College/University,2024,31.0,23.0,7.6,3.0,2.2,0.585,0.176,2024-25,68.0,26.5,8.7,4.2,2.5,0.503,0.156
1642274,Yves Missi,2024,College/University,2024,34.0,23.0,10.7,5.6,0.4,0.632,0.216,2024-25,73.0,26.8,9.1,8.2,1.4,0.572,0.141
1642276,Kel'el Ware,2024,College/University,2024,30.0,32.1,15.9,9.9,1.5,0.629,0.229,2024-25,64.0,22.2,9.3,7.4,0.9,0.603,0.169
1642277,Johnny Furphy,2024,College/University,2024,33.0,24.1,9.0,4.9,1.0,0.617,0.175,2025-26,35.0,18.4,5.1,4.4,1.2,0.547,0.125
1642278,Tyler Kolek,2024,College/University,2024,31.0,33.0,15.3,4.9,7.7,0.605,0.24,2025-26,62.0,11.7,4.4,1.6,2.7,0.533,0.173
1642281,Jaylon Tyson,2024,College/University,2024,31.0,34.4,19.6,6.8,3.5,0.563,0.299,2025-26,66.0,26.9,13.2,5.1,2.2,0.608,0.189
1642285,Cam Spencer,2024,College/University,2024,40.0,32.8,14.3,4.8,3.6,0.644,0.192,2024-25,25.0,10.1,4.2,1.2,1.4,0.587,0.148
1642345,Oso Ighodaro,2024,College/University,2024,36.0,32.5,13.4,6.9,2.9,0.597,0.206,2024-25,61.0,17.1,4.2,3.6,1.2,0.61,0.103
1642346,Ryan Dunn,2024,College/University,2024,34.0,27.5,8.1,6.9,0.8,0.571,0.168,2024-25,74.0,19.1,6.9,3.6,0.8,0.517,0.161
1642347,Jamal Shead,2024,College/University,2024,37.0,31.1,12.9,3.7,6.3,0.499,0.251,2024-25,75.0,19.6,7.1,1.5,4.2,0.499,0.179
1642349,Ajay Mitchell,2024,College/University,2024,29.0,31.5,20.0,4.0,4.0,0.62,0.312,2024-25,36.0,16.6,6.5,1.9,1.8,0.587,0.159
1642354,KJ Simpson,2024,College/University,2024,37.0,35.1,19.7,5.8,4.9,0.613,0.267,2024-25,36.0,23.4,7.8,3.0,3.1,0.437,0.188
1642366,Quinten Post,2024,College/University,2024,35.0,31.9,17.0,8.1,2.9,0.612,0.268,2024-25,42.0,16.3,8.1,3.5,1.3,0.595,0.197
1642367,Jonathan Mogbo,2024,College/University,2024,34.0,28.9,14.2,10.1,3.6,0.654,0.226,2024-25,63.0,20.4,6.2,4.9,2.3,0.496,0.145
1642377,Jaylen Wells,2024,College/University,2024,34.0,29.2,12.6,4.6,1.2,0.59,0.201,2024-25,79.0,25.9,10.4,3.4,1.7,0.56,0.156
