PLAYER_ID,PLAYER_NAME_trad,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,PLAYER_NAME_adv,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG
1628395,Jordan Bell,Jordan,1610612744,GSW,26.0,6,3,3,0.5,81.88666666666667,7,22,0.318,0,2,0.0,1,2,0.5,7,17,24,7,4,3,5,3,7,4,15,-32,74.3,0,0,62.0,2,2020-21,Jordan Bell,13.6,95.3,95.2,95.2,112.8,112.3,112.3,-17.5,-17.0,-17.0,0.13,1.75,20.6,0.069,0.189,0.126,11.8,11.8,0.318,0.328,0.14,0.142,99.08,99.36,82.8,99.36,0.068,168,1.2,3.7
1629648,Jordan Bone,Jordan,1610612753,ORL,23.0,14,2,12,0.143,195.85666666666663,23,54,0.426,10,32,0.313,0,0,0.0,4,20,24,18,3,2,0,0,11,3,56,-59,114.8,0,0,112.0,1,2020-21,Jordan Bone,14.0,97.8,98.3,98.3,114.3,112.6,112.6,-16.5,-14.3,-14.3,0.143,6.0,24.0,0.018,0.102,0.057,4.0,4.0,0.519,0.519,0.121,0.124,100.96,101.46,84.55,101.46,0.067,414,1.6,3.9
203903,Jordan Clarkson,Jordan,1610612762,UTA,29.0,68,49,19,0.721,1817.6166666666663,457,1075,0.425,208,599,0.347,129,144,0.896,47,227,274,168,115,61,10,39,110,126,1251,301,1929.8,0,0,2043.0,1,2020-21,Jordan Clarkson,26.7,114.9,115.8,115.8,107.5,108.0,108.0,7.5,7.8,7.8,0.149,1.46,11.9,0.025,0.117,0.072,8.2,8.1,0.522,0.549,0.286,0.294,101.47,100.87,84.06,100.87,0.115,3821,6.7,15.8
1629162,Jordan McLaughlin,Jordan,1610612750,MIN,25.0,51,15,36,0.294,938.0866666666668,100,242,0.413,33,92,0.359,23,30,0.767,21,87,108,193,51,51,6,24,44,50,256,-133,795.1,0,0,704.0,1,2020-21,Jordan McLaughlin,18.4,101.7,102.6,102.6,108.9,108.8,108.8,-7.2,-6.3,-6.3,0.292,3.78,38.6,0.02,0.09,0.053,10.2,10.2,0.481,0.502,0.133,0.136,103.86,103.41,86.18,103.41,0.095,2018,2.0,4.7
1629670,Jordan Nwora,Jordan,1610612749,MIL,22.0,30,19,11,0.633,273.58666666666664,62,135,0.459,28,62,0.452,19,25,0.76,9,51,60,7,24,17,8,14,22,17,171,-3,304.5,2,0,316.0,1,2020-21,Jordan Nwora,9.1,109.5,106.8,106.8,105.9,107.1,107.1,3.6,-0.3,-0.3,0.04,0.29,3.9,0.033,0.162,0.103,13.5,13.6,0.563,0.586,0.254,0.263,105.18,105.88,88.24,105.88,0.113,603,2.1,4.5
1629673,Jordan Poole,Jordan,1610612744,GSW,22.0,51,28,23,0.549,987.835,205,474,0.432,97,276,0.351,105,119,0.882,15,77,92,99,51,26,9,17,86,101,612,30,924.9,0,0,970.0,1,2020-21,Jordan Poole,19.4,107.0,107.6,107.6,107.1,106.9,106.9,-0.1,0.7,0.7,0.161,1.94,14.8,0.015,0.074,0.044,7.6,7.5,0.535,0.581,0.246,0.254,102.16,101.94,84.95,101.94,0.101,2105,4.0,9.3
1630182,Josh Green,Josh,1610612742,DAL,20.0,39,20,19,0.513,444.63166666666666,42,93,0.452,4,25,0.16,13,23,0.565,28,50,78,28,17,16,3,8,35,25,101,17,276.6,0,0,249.0,1,2020-21,Josh Green,11.4,107.4,106.7,106.7,104.2,104.7,104.7,3.2,1.9,1.9,0.083,1.65,19.0,0.059,0.11,0.084,11.6,11.5,0.473,0.49,0.112,0.117,100.34,100.45,83.71,100.45,0.057,930,1.1,2.4
1630221,Josh Hall,Josh,1610612760,OKC,20.0,21,2,19,0.095,336.0,30,99,0.303,4,37,0.108,22,44,0.5,6,53,59,28,25,4,1,10,37,28,86,-100,188.8,1,0,187.0,1,2020-21,Josh Hall,16.0,101.2,100.7,100.7,114.4,113.9,113.9,-13.2,-13.2,-13.2,0.118,1.12,16.3,0.016,0.151,0.081,14.5,14.6,0.323,0.363,0.174,0.178,104.44,104.93,87.44,104.93,0.015,733,1.4,4.7
1628404,Josh Hart,Josh,1610612740,NOP,26.0,47,21,26,0.447,1349.53,151,344,0.439,63,193,0.326,69,89,0.775,53,324,377,109,49,38,12,25,111,67,434,0,1150.9,7,0,1083.0,1,2020-21,Josh Hart,28.7,110.7,111.9,111.9,111.3,112.1,112.1,-0.6,-0.2,-0.2,0.109,2.22,20.2,0.039,0.234,0.138,9.1,9.1,0.531,0.566,0.133,0.136,102.11,101.19,84.33,101.19,0.1,2847,3.2,7.3
1628367,Josh Jackson,Josh,1610612765,DET,24.0,62,16,46,0.258,1559.6,296,707,0.419,77,257,0.3,159,218,0.729,57,197,254,143,142,53,47,70,178,168,828,-121,1505.3,2,0,1502.0,1,2020-21,Josh Jackson,25.2,103.4,104.9,104.9,107.4,108.3,108.3,-4.0,-3.4,-3.4,0.15,1.01,13.2,0.035,0.123,0.079,13.1,13.1,0.473,0.516,0.254,0.26,101.81,100.67,83.89,100.67,0.08,3267,4.8,11.4
1629006,Josh Okogie,Josh,1610612750,MIN,22.0,59,21,38,0.356,1196.7383333333332,102,254,0.402,29,108,0.269,83,108,0.769,63,93,156,63,43,54,28,22,123,100,316,-192,800.7,0,0,728.0,1,2020-21,Josh Okogie,20.3,106.8,107.7,107.7,112.4,114.3,114.3,-5.6,-6.6,-6.6,0.072,1.47,15.5,0.048,0.079,0.063,10.6,10.6,0.459,0.524,0.119,0.122,104.28,102.94,85.78,102.94,0.045,2556,1.7,4.3
1626196,Josh Richardson,Josh,1610612742,DAL,27.0,59,35,24,0.593,1789.638333333333,264,618,0.427,88,267,0.33,99,108,0.917,51,144,195,153,79,61,24,22,130,109,715,-46,1354.5,0,0,1321.0,1,2020-21,Josh Richardson,30.3,112.8,113.5,113.5,112.9,113.7,113.7,-0.1,-0.2,-0.2,0.123,1.94,17.1,0.028,0.079,0.054,8.8,8.8,0.498,0.537,0.181,0.185,98.97,98.27,81.89,98.27,0.073,3647,4.5,10.5
201950,Jrue Holiday,Jrue,1610612749,MIL,31.0,59,41,18,0.695,1906.8066666666664,414,823,0.503,111,283,0.392,107,136,0.787,73,195,268,357,127,96,37,40,98,119,1046,379,2175.1,10,0,2048.0,1,2020-21,Jrue Holiday,32.3,116.8,117.9,117.9,108.3,108.8,108.8,8.4,9.2,9.2,0.253,2.81,26.2,0.037,0.093,0.066,9.3,9.3,0.57,0.592,0.217,0.221,104.71,103.99,86.66,103.99,0.124,4131,7.0,13.9
1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,28.0,53,28,25,0.528,1107.485,121,209,0.579,37,92,0.402,22,31,0.71,29,206,235,150,61,41,26,13,111,48,301,97,948.0,0,0,857.0,1,2020-21,Juan Toscano-Anderson,20.9,108.8,109.4,109.4,105.2,105.6,105.6,3.6,3.8,3.8,0.181,2.46,34.6,0.026,0.172,0.102,14.1,14.1,0.667,0.676,0.108,0.111,104.6,104.08,86.74,104.08,0.098,2404,2.3,3.9
1627823,Juancho Hernangomez,Juancho,1610612750,MIN,25.0,52,19,33,0.365,900.04,130,299,0.435,55,168,0.327,60,97,0.619,45,160,205,35,27,19,7,19,52,72,375,-71,724.5,0,0,722.0,1,2020-21,Juancho Hernangomez,17.3,110.2,110.5,110.5,114.1,115.4,115.4,-3.9,-4.9,-4.9,0.055,1.3,8.7,0.047,0.177,0.11,6.7,6.7,0.527,0.549,0.167,0.172,103.45,102.74,85.62,102.74,0.085,1937,2.5,5.8
203944,Julius Randle,Julius,1610612752,NYK,26.0,71,40,31,0.563,2666.7366666666667,602,1321,0.456,160,389,0.411,348,429,0.811,84,640,724,427,241,64,18,70,225,352,1712,153,3226.3,41,6,3187.0,1,2020-21,Julius Randle,37.6,107.9,109.8,109.8,105.6,106.8,106.8,2.4,3.0,3.0,0.269,1.77,19.7,0.031,0.227,0.131,11.1,11.1,0.516,0.567,0.285,0.291,98.64,97.22,81.02,97.22,0.158,5398,8.5,18.6
203200,Justin Holiday,Justin,1610612754,IND,32.0,72,34,38,0.472,2183.33,258,625,0.413,173,453,0.382,67,85,0.788,32,224,256,119,54,74,41,15,135,74,756,-45,1532.7,0,0,1534.0,1,2020-21,Justin Holiday,30.3,109.5,110.5,110.5,109.6,111.2,111.2,-0.1,-0.6,-0.6,0.07,2.2,14.3,0.014,0.098,0.057,6.5,6.5,0.551,0.571,0.138,0.141,104.33,103.14,85.95,103.14,0.065,4684,3.6,8.7
1628382,Justin Jackson,Justin,1610612749,MIL,26.0,34,12,22,0.353,576.8916666666667,89,221,0.403,36,117,0.308,31,37,0.838,16,61,77,52,32,15,2,6,32,38,245,-42,434.4,0,0,444.0,2,2020-21,Justin Jackson,17.0,102.9,103.8,103.8,107.8,106.8,106.8,-4.8,-3.0,-3.0,0.136,1.63,16.1,0.026,0.1,0.063,9.9,10.0,0.484,0.516,0.195,0.199,103.23,103.26,86.05,103.26,0.077,1239,2.6,6.5
1629713,Justin James,Justin,1610612758,SAC,24.0,36,15,21,0.417,310.43666666666667,52,111,0.468,14,38,0.368,21,36,0.583,9,21,30,22,15,8,3,9,23,25,139,-56,226.0,0,0,227.0,1,2020-21,Justin James,8.6,102.0,100.3,100.3,109.9,108.8,108.8,-7.9,-8.5,-8.5,0.109,1.47,13.3,0.027,0.067,0.046,9.1,9.2,0.532,0.548,0.192,0.198,102.86,104.29,86.91,104.29,0.066,675,1.4,3.1
1628383,Justin Patton,Justin,1610612745,HOU,24.0,13,1,12,0.077,246.75833333333333,29,70,0.414,9,34,0.265,3,4,0.75,14,35,49,14,4,12,14,4,34,9,70,-81,223.8,0,0,194.0,1,2020-21,Justin Patton,19.0,99.6,100.8,100.8,114.4,114.9,114.9,-14.8,-14.1,-14.1,0.084,3.5,15.6,0.047,0.142,0.09,4.4,4.5,0.479,0.488,0.128,0.129,103.29,102.51,85.43,102.51,0.065,524,2.2,5.4
1629620,Justin Robinson,Justin,1610612760,OKC,23.0,9,0,9,0.0,87.74166666666666,7,21,0.333,4,14,0.286,3,5,0.6,1,6,7,9,2,3,0,0,10,9,21,-45,49.9,0,0,47.0,1,2020-21,Justin Robinson,9.7,97.9,97.9,97.9,124.7,119.9,119.9,-26.8,-22.0,-22.0,0.15,4.5,27.3,0.011,0.067,0.038,6.1,5.8,0.429,0.453,0.111,0.119,101.64,103.67,86.39,103.67,0.033,188,0.8,2.3
1626159,Justise Winslow,Justise,1610612763,MEM,25.0,26,13,13,0.5,507.0566666666667,74,210,0.352,10,54,0.185,20,35,0.571,18,100,118,50,37,15,12,6,47,30,178,-77,438.6,1,0,410.0,1,2020-21,Justise Winslow,19.5,101.0,101.0,101.0,107.4,107.1,107.1,-6.5,-6.1,-6.1,0.14,1.35,15.9,0.032,0.187,0.108,11.8,11.8,0.376,0.395,0.212,0.217,104.68,104.84,87.37,104.84,0.06,1103,2.8,8.1
203994,Jusuf Nurkić,Jusuf,1610612757,POR,26.0,37,22,15,0.595,880.0983333333334,171,333,0.514,12,30,0.4,70,113,0.619,86,246,332,125,73,38,39,30,103,119,424,124,1167.9,13,0,1047.0,1,2020-21,Jusuf Nurkić,23.8,114.3,115.0,115.0,107.6,108.2,108.2,6.7,6.9,6.9,0.206,1.71,21.6,0.094,0.283,0.186,12.6,12.6,0.532,0.554,0.217,0.223,102.8,102.21,85.17,102.21,0.134,1872,4.6,9.0
1629752,Juwan Morgan,Juwan,1610612762,UTA,24.0,29,24,5,0.828,147.10166666666666,14,30,0.467,4,13,0.308,3,7,0.429,9,19,28,9,4,4,1,2,21,6,35,-107,93.1,0,0,86.0,1,2020-21,Juwan Morgan,5.1,93.3,90.0,90.0,125.1,124.1,124.1,-31.8,-34.1,-34.1,0.101,2.25,19.6,0.051,0.133,0.088,8.7,8.7,0.533,0.529,0.102,0.109,102.21,104.42,87.01,104.42,0.044,321,0.5,1.0
1630231,KJ Martin,KJ,1610612745,HOU,20.0,45,10,35,0.222,1067.6483333333333,162,318,0.509,35,96,0.365,60,84,0.714,73,169,242,48,38,30,41,25,89,58,419,-283,956.4,4,0,886.0,1,2020-21,KJ Martin,23.7,104.6,105.5,105.5,116.4,117.0,117.0,-11.7,-11.5,-11.5,0.068,1.26,10.9,0.063,0.159,0.108,8.6,8.6,0.564,0.59,0.154,0.156,103.38,102.71,85.59,102.71,0.09,2275,3.6,7.1
1629644,KZ Okpala,KZ,1610612748,MIA,22.0,37,22,15,0.595,446.95166666666665,36,96,0.375,12,50,0.24,8,15,0.533,21,47,68,19,15,10,11,9,59,17,92,-67,250.1,0,0,233.0,1,2020-21,KZ Okpala,12.1,103.8,102.8,102.8,110.5,109.7,109.7,-6.7,-6.8,-6.8,0.06,1.27,14.0,0.047,0.104,0.075,11.0,11.0,0.438,0.448,0.115,0.119,97.66,98.48,82.07,98.48,0.024,915,1.0,2.6
1630211,Karim Mane,Karim,1610612753,ORL,21.0,10,2,8,0.2,88.31666666666666,3,13,0.231,1,2,0.5,4,5,0.8,1,13,14,4,3,0,2,7,10,3,11,-22,36.8,0,0,34.0,1,2020-21,Karim Mane,8.8,97.9,99.5,99.5,108.9,111.5,111.5,-11.0,-12.0,-12.0,0.061,1.33,18.2,0.01,0.151,0.073,13.6,13.5,0.269,0.362,0.085,0.088,101.4,99.46,82.88,99.46,0.017,183,0.3,1.3
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,25.0,50,19,31,0.38,1688.9183333333333,425,875,0.486,122,315,0.387,267,311,0.859,133,396,529,225,160,39,57,51,186,282,1239,11,2339.3,33,0,2307.0,1,2020-21,Karl-Anthony Towns,33.8,112.5,114.6,114.6,112.9,114.7,114.7,-0.4,-0.1,-0.1,0.216,1.41,16.2,0.075,0.237,0.154,11.5,11.5,0.555,0.612,0.286,0.292,103.51,101.77,84.81,101.77,0.155,3588,8.5,17.5
202695,Kawhi Leonard,Kawhi,1610612746,LAC,30.0,52,36,16,0.692,1772.43,465,908,0.512,101,254,0.398,261,295,0.885,55,282,337,269,105,81,21,28,82,235,1292,446,2300.9,9,0,2203.0,1,2020-21,Kawhi Leonard,34.1,120.5,121.4,121.4,107.5,109.2,109.2,13.0,12.2,12.2,0.238,2.56,19.2,0.034,0.161,0.099,7.5,7.4,0.568,0.622,0.282,0.289,98.62,97.48,81.23,97.48,0.17,3603,8.9,17.5
1628966,Keita Bates-Diop,Keita,1610612759,SAS,25.0,30,13,17,0.433,244.6783333333333,30,67,0.448,5,17,0.294,14,21,0.667,9,40,49,12,7,11,5,8,11,18,79,-37,196.8,0,0,177.0,1,2020-21,Keita Bates-Diop,8.2,105.1,103.8,103.8,112.7,111.5,111.5,-7.6,-7.7,-7.7,0.075,1.71,12.6,0.037,0.154,0.097,7.4,7.3,0.485,0.518,0.144,0.15,101.69,102.89,85.75,102.89,0.088,526,1.0,2.2
1629103,Kelan Martin,Kelan,1610612754,IND,25.0,35,16,19,0.457,322.56666666666666,62,138,0.449,24,60,0.4,9,10,0.9,18,60,78,17,16,10,10,8,35,13,157,94,320.1,0,0,316.0,1,2020-21,Kelan Martin,9.2,113.6,115.3,115.3,99.9,99.7,99.7,13.8,15.6,15.6,0.071,1.06,9.7,0.052,0.159,0.108,9.1,9.1,0.536,0.551,0.199,0.204,103.6,102.9,85.75,102.9,0.099,685,1.8,3.9
1629640,Keldon Johnson,Keldon,1610612759,SAS,21.0,69,32,37,0.464,1967.7866666666664,338,705,0.479,60,181,0.331,145,196,0.74,93,319,412,121,78,40,24,66,142,147,881,-172,1670.9,8,0,1602.0,1,2020-21,Keldon Johnson,28.5,108.9,110.0,110.0,113.1,113.8,113.8,-4.2,-3.8,-3.8,0.087,1.55,12.3,0.045,0.163,0.103,7.9,7.9,0.522,0.557,0.189,0.192,100.86,100.04,83.36,100.04,0.091,4093,4.9,10.2
1629833,Keljin Blevins,Keljin,1610612757,POR,25.0,17,11,6,0.647,74.91333333333333,5,20,0.25,2,8,0.25,0,0,0.0,3,7,10,4,5,2,0,4,8,0,12,-37,31.0,0,0,32.0,1,2020-21,Keljin Blevins,4.4,88.4,85.2,85.2,109.3,107.5,107.5,-20.9,-22.2,-22.2,0.083,0.8,13.8,0.031,0.071,0.052,17.2,17.2,0.3,0.3,0.126,0.135,109.18,112.13,93.44,112.13,-0.005,176,0.3,1.2
203482,Kelly Olynyk,Kelly,1610612745,HOU,30.0,70,26,44,0.371,1996.8916666666669,337,697,0.484,126,368,0.342,145,175,0.829,87,402,489,203,126,79,42,31,207,184,945,-100,2073.3,12,0,2005.0,2,2020-21,Kelly Olynyk,28.5,109.5,110.7,110.7,112.5,113.2,113.2,-3.0,-2.5,-2.5,0.151,1.61,18.5,0.043,0.196,0.12,11.5,11.4,0.574,0.61,0.19,0.194,101.83,101.02,84.18,101.02,0.112,4205,4.8,10.0
1626162,Kelly Oubre Jr.,Kelly,1610612744,GSW,25.0,55,27,28,0.491,1687.55,318,724,0.439,90,285,0.316,123,177,0.695,82,247,329,73,70,57,42,53,121,156,849,-190,1580.3,6,0,1539.0,1,2020-21,Kelly Oubre Jr.,30.7,104.4,105.2,105.2,108.8,109.8,109.8,-4.4,-4.6,-4.6,0.067,1.04,7.8,0.046,0.135,0.091,7.4,7.4,0.501,0.529,0.215,0.219,105.46,104.57,87.14,104.57,0.09,3667,5.8,13.2
202689,Kemba Walker,Kemba,1610612760,OKC,31.0,43,22,21,0.512,1369.3533333333332,284,676,0.42,127,353,0.36,134,149,0.899,16,154,170,212,88,48,12,49,61,162,829,93,1443.0,0,0,1458.0,1,2020-21,Kemba Walker,31.8,113.2,114.5,114.5,110.9,111.4,111.4,2.2,3.1,3.1,0.233,2.41,20.5,0.012,0.113,0.062,8.5,8.4,0.514,0.559,0.256,0.263,100.26,99.45,82.87,99.45,0.123,2839,6.6,15.7
1629134,Kendrick Nunn,Kendrick,1610612748,MIA,25.0,56,31,25,0.554,1650.1933333333334,319,658,0.485,122,320,0.381,56,60,0.933,21,158,179,148,80,52,14,35,108,56,816,-7,1370.8,0,0,1397.0,1,2020-21,Kendrick Nunn,29.5,110.3,111.1,111.1,109.6,111.6,111.6,0.7,-0.4,-0.4,0.14,1.85,16.2,0.013,0.096,0.055,8.8,8.8,0.578,0.596,0.205,0.209,98.68,97.49,81.24,97.49,0.095,3355,5.7,11.8
1629026,Kenrich Williams,Kenrich,1610612760,OKC,26.0,66,21,45,0.318,1426.0616666666667,219,411,0.533,52,117,0.444,36,63,0.571,84,189,273,152,76,55,17,25,143,82,526,-180,1221.6,0,0,1147.0,1,2020-21,Kenrich Williams,21.6,104.8,104.8,104.8,110.7,111.1,111.1,-5.9,-6.3,-6.3,0.153,2.0,22.8,0.056,0.129,0.092,11.4,11.4,0.596,0.599,0.148,0.151,103.45,103.22,86.01,103.22,0.09,3073,3.3,6.2
203145,Kent Bazemore,Kent,1610612744,GSW,31.0,67,35,32,0.522,1333.5366666666666,176,392,0.449,75,184,0.408,54,78,0.692,26,203,229,108,82,69,33,14,158,100,481,166,1141.8,1,0,1097.0,1,2020-21,Kent Bazemore,19.9,110.3,110.5,110.5,103.8,104.6,104.6,6.5,5.9,5.9,0.108,1.32,17.5,0.019,0.14,0.081,13.3,13.3,0.545,0.564,0.159,0.163,104.28,103.77,86.48,103.77,0.075,2881,2.6,5.9
203484,Kentavious Caldwell-Pope,Kentavious,1610612747,LAL,28.0,67,39,28,0.582,1901.986666666667,218,506,0.431,120,293,0.41,97,112,0.866,27,152,179,127,66,62,26,22,114,100,653,138,1256.3,1,0,1255.0,1,2020-21,Kentavious Caldwell-Pope,28.4,109.2,110.5,110.5,105.9,107.3,107.3,3.2,3.3,3.3,0.091,1.92,17.2,0.015,0.081,0.048,8.9,8.8,0.549,0.588,0.139,0.143,100.76,99.5,82.91,99.5,0.07,3947,3.3,7.6
201142,Kevin Durant,Kevin,1610612751,BKN,32.0,35,23,12,0.657,1156.7716666666668,324,603,0.537,85,189,0.45,210,238,0.882,13,234,247,195,120,25,45,25,70,187,943,279,1621.9,12,0,1610.0,1,2020-21,Kevin Durant,33.1,121.8,121.7,121.7,109.4,111.1,111.1,12.5,10.7,10.7,0.252,1.63,19.1,0.012,0.18,0.105,11.8,11.7,0.608,0.666,0.303,0.31,103.79,103.03,85.86,103.03,0.172,2489,9.3,17.2
1628989,Kevin Huerter,Kevin,1610612737,ATL,22.0,69,40,29,0.58,2125.995,316,731,0.432,140,386,0.363,50,64,0.781,38,193,231,241,79,82,18,28,165,52,822,71,1681.7,3,0,1634.0,1,2020-21,Kevin Huerter,30.8,112.8,113.2,113.2,110.8,111.6,111.6,2.0,1.7,1.7,0.161,3.05,22.4,0.017,0.09,0.053,7.3,7.3,0.528,0.541,0.167,0.171,100.05,99.5,82.92,99.5,0.077,4406,4.6,10.6
1628995,Kevin Knox II,Kevin,1610612752,NYK,21.0,42,26,16,0.619,464.4,56,143,0.392,35,89,0.393,16,20,0.8,10,51,61,19,17,12,6,6,37,18,163,-33,301.7,0,0,314.0,1,2020-21,Kevin Knox II,11.1,102.0,101.1,101.1,104.9,104.7,104.7,-2.9,-3.5,-3.5,0.064,1.12,10.2,0.02,0.101,0.06,9.1,9.1,0.514,0.537,0.152,0.159,98.86,99.38,82.82,99.38,0.065,962,1.3,3.4
201567,Kevin Love,Kevin,1610612739,CLE,32.0,25,7,18,0.28,622.15,103,252,0.409,57,156,0.365,42,51,0.824,17,169,186,63,38,16,2,12,26,34,305,-72,638.7,5,0,647.0,1,2020-21,Kevin Love,24.9,106.7,107.0,107.0,113.9,113.4,113.4,-7.2,-6.5,-6.5,0.153,1.66,16.9,0.026,0.272,0.147,10.2,10.1,0.522,0.556,0.211,0.219,100.47,100.57,83.81,100.57,0.123,1309,4.1,10.1
1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,21.0,26,4,22,0.154,835.4883333333333,156,367,0.425,50,161,0.311,69,94,0.734,20,79,99,164,91,19,8,26,61,77,431,-224,785.8,4,0,798.0,1,2020-21,Kevin Porter Jr.,32.1,106.2,107.3,107.3,119.0,119.9,119.9,-12.8,-12.6,-12.6,0.293,1.8,24.7,0.022,0.098,0.058,13.7,13.7,0.493,0.528,0.247,0.25,103.63,102.69,85.58,102.69,0.086,1788,6.0,14.1
1626172,Kevon Looney,Kevon,1610612744,GSW,25.0,61,34,27,0.557,1160.6933333333334,108,197,0.548,4,17,0.235,31,48,0.646,117,205,322,119,37,21,22,14,136,49,251,130,907.9,0,0,782.0,1,2020-21,Kevon Looney,19.0,112.9,112.1,112.1,105.7,106.1,106.1,7.2,6.0,6.0,0.132,3.22,31.7,0.098,0.165,0.132,9.9,9.9,0.558,0.575,0.092,0.095,102.16,102.37,85.31,102.37,0.08,2467,1.8,3.2
203920,Khem Birch,Khem,1610612761,TOR,28.0,67,23,44,0.343,1529.23,189,380,0.497,13,52,0.25,91,129,0.705,174,213,387,89,44,48,50,30,113,100,482,-127,1329.9,6,0,1167.0,2,2020-21,Khem Birch,22.8,105.7,106.1,106.1,109.2,109.7,109.7,-3.5,-3.6,-3.6,0.085,2.02,15.6,0.101,0.138,0.119,7.7,7.7,0.514,0.552,0.133,0.136,100.13,99.71,83.09,99.71,0.089,3171,2.8,5.7
203114,Khris Middleton,Khris,1610612749,MIL,29.0,68,45,23,0.662,2268.616666666667,511,1074,0.476,151,365,0.414,212,236,0.898,54,352,406,370,178,74,9,52,160,186,1385,289,2498.2,10,0,2478.0,1,2020-21,Khris Middleton,33.4,115.4,116.7,116.7,110.0,110.5,110.5,5.4,6.2,6.2,0.227,2.08,21.6,0.023,0.143,0.085,10.4,10.3,0.546,0.588,0.245,0.251,104.37,103.55,86.29,103.55,0.123,4887,7.5,15.8
1629017,Khyri Thomas,Khyri,1610612745,HOU,25.0,5,1,4,0.2,152.93333333333334,32,66,0.485,9,27,0.333,9,9,1.0,7,11,18,25,6,9,6,1,8,7,82,14,180.1,0,0,164.0,1,2020-21,Khyri Thomas,30.6,123.0,124.3,124.3,117.8,116.9,116.9,5.3,7.3,7.3,0.21,4.17,24.8,0.047,0.072,0.06,5.9,5.9,0.553,0.586,0.208,0.211,106.36,106.24,88.54,106.24,0.107,334,6.4,13.2
1630165,Killian Hayes,Killian,1610612765,DET,19.0,26,6,20,0.231,670.2116666666667,71,201,0.353,20,72,0.278,14,17,0.824,6,63,69,138,83,27,10,12,57,30,176,-130,493.8,0,0,477.0,1,2020-21,Killian Hayes,25.8,100.0,100.6,100.6,108.4,110.7,110.7,-8.4,-10.1,-10.1,0.299,1.66,32.2,0.009,0.092,0.05,19.3,19.3,0.403,0.422,0.185,0.189,101.5,100.12,83.44,100.12,0.053,1403,2.7,7.7
1629681,Killian Tillie,Killian,1610612763,MEM,23.0,18,11,7,0.611,181.77,19,57,0.333,10,33,0.303,9,11,0.818,6,18,24,8,2,5,8,3,20,8,57,40,134.8,0,0,125.0,1,2020-21,Killian Tillie,10.1,109.3,107.2,107.2,97.2,97.7,97.7,12.1,9.6,9.6,0.063,4.0,11.1,0.031,0.082,0.059,2.8,2.8,0.421,0.461,0.148,0.153,101.29,102.06,85.05,102.06,0.047,388,1.1,3.2
1630184,Kira Lewis Jr.,Kira,1610612740,NOP,20.0,54,23,31,0.426,904.4433333333334,130,337,0.386,40,120,0.333,43,51,0.843,12,59,71,124,34,38,10,26,88,49,343,23,724.2,0,0,674.0,1,2020-21,Kira Lewis Jr.,16.7,108.7,108.9,108.9,108.1,108.1,108.1,0.6,0.8,0.8,0.191,3.65,24.0,0.012,0.064,0.037,6.6,6.6,0.445,0.477,0.176,0.18,102.75,102.61,85.51,102.61,0.064,1937,2.4,6.2
1628961,Kostas Antetokounmpo,Kostas,1610612747,LAL,23.0,15,6,9,0.4,55.81666666666667,3,10,0.3,0,0,0.0,6,13,0.462,4,15,19,1,11,2,4,4,8,9,12,27,43.3,0,0,44.0,1,2020-21,Kostas Antetokounmpo,3.7,103.0,105.4,105.4,89.1,83.3,83.3,13.9,22.1,22.1,0.023,0.09,3.6,0.059,0.211,0.137,39.3,39.7,0.3,0.382,0.172,0.175,110.26,112.65,93.88,112.65,0.005,130,0.2,0.7
1627739,Kris Dunn,Kris,1610612737,ATL,27.0,4,1,3,0.25,45.41,1,12,0.083,0,2,0.0,3,4,0.75,0,6,6,2,3,2,2,2,10,4,5,-31,24.2,0,0,21.0,1,2020-21,Kris Dunn,11.4,87.9,86.3,86.3,116.5,117.7,117.7,-28.6,-31.4,-31.4,0.08,0.67,10.5,0.0,0.125,0.064,15.8,16.0,0.083,0.182,0.157,0.165,100.59,100.95,84.12,100.95,-0.06,95,0.3,3.0
204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,25.0,43,26,17,0.605,1326.5633333333333,325,683,0.476,97,258,0.376,118,138,0.855,82,299,381,68,51,20,58,32,115,151,865,8,1607.2,16,0,1567.0,1,2020-21,Kristaps Porziņģis,30.9,114.7,116.0,116.0,115.4,115.3,115.3,-0.7,0.7,0.7,0.081,1.33,7.9,0.062,0.219,0.141,5.9,5.9,0.547,0.582,0.259,0.264,99.47,98.93,82.44,98.93,0.135,2729,7.6,15.9
