TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612747,Los Angeles Lakers,82,56,26,0.683,3981.0,3109,6685,0.465,439,1275,0.344,1594,2333,0.683,1085,2583,3668,1888,1184.0,564,490,324,1872,7,8251,277.0,2000-01,3981.0,105.6,107.0,101.7,103.6,3.9,3.5,0.607,1.59,17.4,0.338,0.691,0.517,0.154,0.498,0.535,94.3,92.9,77.42,7710,0.532
1610612748,Miami Heat,82,50,32,0.61,3976.0,2694,6258,0.43,478,1384,0.345,1423,1874,0.759,813,2435,3248,1630,1122.0,633,304,424,1726,5,7289,188.0,2000-01,3976.0,98.6,99.4,95.7,97.1,2.9,2.3,0.605,1.45,16.4,0.28,0.7,0.49,0.153,0.469,0.515,89.4,88.39,73.66,7331,0.523
1610612749,Milwaukee Bucks,82,52,30,0.634,3956.0,3112,6798,0.458,562,1481,0.379,1474,1874,0.787,975,2500,3475,1844,1123.0,672,386,350,1928,9,8260,318.0,2000-01,3956.0,106.3,106.8,101.2,102.6,5.1,4.2,0.593,1.64,17.2,0.301,0.683,0.494,0.145,0.499,0.542,94.7,93.89,78.24,7733,0.519
1610612750,Minnesota Timberwolves,82,47,35,0.573,3966.0,3148,6871,0.458,322,901,0.357,1364,1737,0.785,1002,2470,3472,2083,1136.0,682,456,357,1900,6,7982,111.0,2000-01,3966.0,102.7,103.9,100.7,102.4,2.1,1.6,0.662,1.83,19.0,0.315,0.682,0.498,0.148,0.482,0.523,94.3,92.99,77.49,7679,0.518
1610612751,New Jersey Nets,82,26,56,0.317,3945.645,2781,6550,0.425,361,1084,0.333,1629,2146,0.759,909,2337,3246,1603,1208.0,649,407,522,1982,4,7552,-414.0,2000-01,3946.0,96.9,98.4,103.0,103.8,-6.1,-5.4,0.576,1.33,15.4,0.292,0.673,0.477,0.157,0.452,0.504,94.5,93.35,77.79,7674,0.446
1610612752,New York Knicks,82,48,34,0.585,3980.898333,2755,6198,0.444,391,1115,0.351,1374,1727,0.796,773,2524,3297,1520,1189.0,545,346,338,1863,7,7275,216.0,2000-01,3981.0,98.7,100.0,95.5,97.0,3.1,3.0,0.552,1.28,15.6,0.276,0.707,0.498,0.163,0.476,0.523,89.0,87.74,73.12,7276,0.52
1610612753,Orlando Magic,82,43,39,0.524,3991.0,3013,6873,0.438,490,1346,0.364,1476,2068,0.714,1069,2450,3519,1803,1245.0,674,481,440,2071,9,7992,81.0,2000-01,3991.0,100.4,102.1,99.2,101.1,1.2,1.0,0.598,1.45,16.6,0.321,0.662,0.489,0.159,0.474,0.513,95.8,94.14,78.45,7828,0.495
1610612755,Philadelphia 76ers,82,56,26,0.683,3970.613333,2902,6487,0.447,262,803,0.326,1697,2277,0.745,1075,2600,3675,1692,1292.0,690,408,458,1673,2,7763,351.0,2000-01,3971.0,100.7,101.9,96.2,97.3,4.5,4.6,0.583,1.31,16.0,0.334,0.704,0.523,0.17,0.468,0.518,93.2,92.09,76.74,7619,0.536
1610612756,Phoenix Suns,82,51,31,0.622,3961.0,2944,6757,0.436,332,1054,0.315,1490,1973,0.755,970,2529,3499,1905,1251.0,775,429,416,1864,6,7710,181.0,2000-01,3961.0,97.5,98.9,95.4,96.7,2.1,2.3,0.647,1.52,17.5,0.305,0.702,0.5,0.161,0.46,0.506,95.7,94.41,78.67,7792,0.521
1610612757,Portland Trail Blazers,82,50,32,0.61,3955.65,3004,6417,0.468,369,1057,0.349,1447,1899,0.762,959,2481,3440,1963,1257.0,672,419,324,1745,11,7824,344.0,2000-01,3956.0,103.6,104.7,99.0,100.5,4.6,4.2,0.653,1.56,18.6,0.333,0.7,0.522,0.168,0.497,0.539,91.7,90.53,75.44,7475,0.544
1610612758,Sacramento Kings,82,55,27,0.671,4016.0,3132,6969,0.449,479,1353,0.354,1600,2075,0.771,987,2705,3692,1852,1221.0,793,432,476,1596,2,8343,477.0,2000-01,4016.0,102.8,104.2,97.0,98.5,5.8,5.7,0.591,1.52,16.8,0.307,0.679,0.497,0.152,0.484,0.529,97.0,95.61,79.67,8010,0.54
1610612759,San Antonio Spurs,82,58,24,0.707,3966.0,2884,6262,0.461,445,1094,0.407,1673,2340,0.715,902,2712,3614,1778,1145.0,568,576,426,1551,3,7886,636.0,2000-01,3966.0,104.7,105.0,94.9,96.6,9.8,8.3,0.617,1.55,17.2,0.297,0.703,0.511,0.152,0.496,0.541,91.8,90.87,75.73,7514,0.573
1610612760,Seattle SuperSonics,82,44,38,0.537,3961.0,3029,6649,0.456,466,1169,0.399,1454,1986,0.732,999,2422,3421,1792,1252.0,657,409,510,1733,6,7978,2.0,2000-01,3961.0,102.6,104.4,102.7,104.2,-0.1,0.2,0.592,1.43,16.9,0.321,0.668,0.496,0.164,0.491,0.53,94.2,92.69,77.24,7643,0.494
1610612761,Toronto Raptors,82,47,35,0.573,3991.0,3048,6972,0.437,429,1164,0.369,1482,1985,0.747,1118,2529,3647,2004,1080.0,599,519,439,1745,6,8007,185.0,2000-01,3991.0,102.6,104.4,100.5,102.0,2.1,2.3,0.657,1.86,18.2,0.339,0.7,0.515,0.141,0.468,0.51,93.8,92.22,76.85,7671,0.522
1610612762,Utah Jazz,82,53,29,0.646,3956.0,2960,6289,0.471,325,852,0.381,1714,2280,0.752,943,2383,3326,2111,1297.0,661,463,453,2108,6,7959,385.0,2000-01,3956.0,104.1,106.1,100.0,100.9,4.1,5.2,0.713,1.63,19.6,0.332,0.701,0.519,0.173,0.497,0.546,92.3,91.08,75.9,7503,0.548
1610612763,Vancouver Grizzlies,82,23,59,0.28,3956.0,2870,6539,0.439,325,947,0.343,1457,1892,0.77,894,2431,3325,1899,1291.0,586,359,476,1733,5,7522,-470.0,2000-01,3956.0,96.8,98.2,103.2,104.2,-6.3,-6.0,0.662,1.47,17.9,0.293,0.675,0.484,0.168,0.464,0.51,94.1,93.03,77.53,7662,0.465
1610612764,Washington Wizards,82,19,63,0.232,3935.898333,2833,6453,0.439,275,848,0.324,1704,2245,0.759,1016,2370,3386,1647,1391.0,630,383,511,1913,9,7645,-547.0,2000-01,3936.0,97.8,99.4,104.8,106.2,-7.0,-6.8,0.581,1.18,15.6,0.328,0.684,0.502,0.181,0.46,0.514,95.3,93.97,78.3,7695,0.453
