TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1610612747,Los Angeles Lakers,82,57,25,0.695,3956.0,3248,6818,0.476,662,1751,0.378,1746,2270,0.769,898,2722,3620,2003,1156.0,654,438,368,1691,1850,8904,595.0,2007-08,110.3,111.7,102.8,104.3,7.4,7.3,0.617,1.73,18.1,0.297,0.702,0.507,0.145,0.525,0.57,98.0,96.7,80.58,7974,0.551
1610612763,Memphis Grizzlies,82,22,60,0.268,3961.0,3060,6737,0.454,620,1779,0.349,1517,2097,0.723,848,2567,3415,1574,1251.0,503,386,403,1592,1842,8257,-509.0,2007-08,102.4,103.9,109.2,110.2,-6.8,-6.3,0.514,1.26,14.9,0.277,0.706,0.489,0.157,0.5,0.539,97.5,96.33,80.27,7945,0.451
1610612748,Miami Heat,82,15,67,0.183,3966.0,2808,6336,0.443,491,1373,0.358,1384,1903,0.727,743,2342,3085,1644,1202.0,589,355,341,1670,1650,7491,-709.0,2007-08,98.1,99.4,107.1,108.8,-9.0,-9.4,0.585,1.37,16.3,0.264,0.681,0.47,0.159,0.482,0.522,92.5,91.24,76.03,7538,0.445
1610612749,Milwaukee Bucks,82,26,56,0.317,3971.0,3026,6745,0.449,452,1313,0.344,1452,1980,0.733,1055,2363,3418,1760,1210.0,544,361,404,1748,1727,7956,-565.0,2007-08,102.4,103.9,109.8,111.1,-7.5,-7.2,0.582,1.45,16.5,0.332,0.694,0.506,0.158,0.482,0.522,93.8,92.61,77.17,7654,0.452
1610612750,Minnesota Timberwolves,82,22,60,0.268,3946.0,3076,6817,0.451,441,1259,0.35,1246,1693,0.736,964,2428,3392,1630,1188.0,616,306,467,1885,1434,7839,-556.0,2007-08,100.7,102.7,108.9,110.0,-8.2,-7.3,0.53,1.37,15.6,0.314,0.703,0.501,0.156,0.484,0.518,94.2,92.84,77.37,7632,0.435
1610612751,New Jersey Nets,82,34,48,0.415,3966.0,2856,6450,0.443,498,1430,0.348,1647,2237,0.736,913,2520,3433,1925,1229.0,521,390,362,1855,1836,7857,-415.0,2007-08,101.4,102.3,106.6,107.7,-5.2,-5.4,0.674,1.57,18.0,0.3,0.706,0.502,0.16,0.481,0.528,93.9,92.96,77.46,7679,0.475
1610612740,New Orleans Hornets,82,56,26,0.683,3961.0,3164,6796,0.466,630,1621,0.389,1312,1707,0.769,937,2494,3431,1785,974.0,637,321,331,1531,1573,8270,433.0,2007-08,109.0,110.0,102.9,104.4,6.2,5.6,0.564,1.83,17.2,0.3,0.717,0.506,0.13,0.512,0.548,92.1,91.04,75.86,7517,0.526
1610612752,New York Knicks,82,23,59,0.28,3976.0,2967,6757,0.439,490,1454,0.337,1524,2095,0.727,1029,2457,3486,1530,1187.0,521,213,429,1761,1665,7948,-542.0,2007-08,101.4,103.5,109.6,110.4,-8.2,-6.8,0.516,1.29,14.7,0.321,0.697,0.502,0.155,0.475,0.518,94.1,92.76,77.3,7676,0.44
1610612753,Orlando Magic,82,52,30,0.634,3956.0,3058,6446,0.474,801,2074,0.386,1650,2288,0.721,768,2677,3445,1706,1173.0,520,333,344,1688,1898,8567,448.0,2007-08,109.0,110.4,102.7,104.9,6.3,5.6,0.558,1.45,16.4,0.274,0.709,0.501,0.151,0.537,0.575,95.6,94.02,78.35,7757,0.529
1610612755,Philadelphia 76ers,82,40,42,0.488,3951.0,3056,6648,0.46,302,952,0.317,1509,2137,0.706,1067,2370,3437,1673,1172.0,712,400,420,1620,1708,7923,34.0,2007-08,103.0,105.1,103.4,104.7,-0.4,0.5,0.547,1.43,15.9,0.351,0.688,0.515,0.156,0.482,0.522,93.1,91.56,76.3,7536,0.5
1610612756,Phoenix Suns,82,55,27,0.671,3956.0,3392,6782,0.5,694,1764,0.393,1548,1977,0.783,720,2683,3403,2188,1184.0,532,518,311,1633,1731,9026,414.0,2007-08,111.2,112.0,104.9,107.0,6.3,5.0,0.645,1.85,19.7,0.253,0.674,0.481,0.147,0.551,0.59,99.0,97.72,81.43,8058,0.556
1610612757,Portland Trail Blazers,82,41,41,0.5,3981.0,2935,6546,0.448,538,1426,0.377,1412,1841,0.767,901,2438,3339,1733,1056.0,455,360,301,1642,1656,7820,-80.0,2007-08,104.1,105.9,105.5,106.8,-1.4,-0.8,0.59,1.64,17.0,0.303,0.684,0.495,0.143,0.489,0.532,90.4,89.1,74.25,7381,0.495
1610612758,Sacramento Kings,82,38,44,0.463,3966.0,3043,6558,0.464,510,1367,0.373,1812,2272,0.798,829,2456,3285,1567,1317.0,651,334,452,1839,1892,8408,-185.0,2007-08,104.5,106.2,107.2,108.6,-2.7,-2.4,0.515,1.19,14.9,0.29,0.689,0.493,0.166,0.503,0.556,97.2,95.81,79.84,7920,0.483
1610612759,San Antonio Spurs,82,56,26,0.683,3946.0,2938,6424,0.457,594,1610,0.369,1350,1774,0.761,771,2612,3383,1718,1035.0,521,337,361,1537,1625,7820,393.0,2007-08,104.7,106.0,99.5,100.7,5.2,5.3,0.585,1.66,17.1,0.268,0.733,0.503,0.14,0.504,0.543,90.8,89.72,74.77,7377,0.533
1610612760,Seattle SuperSonics,82,20,62,0.244,3966.0,3125,7032,0.444,313,939,0.333,1436,1866,0.77,971,2688,3659,1748,1310.0,531,400,440,1680,1610,7999,-718.0,2007-08,97.6,99.6,106.9,108.3,-9.2,-8.6,0.559,1.33,15.9,0.305,0.7,0.502,0.163,0.467,0.509,98.9,97.32,81.1,8030,0.45
1610612761,Toronto Raptors,82,41,41,0.5,3966.0,3148,6726,0.468,572,1459,0.392,1347,1658,0.812,790,2496,3286,1953,959.0,570,336,333,1596,1508,8215,238.0,2007-08,107.7,108.9,104.3,105.6,3.5,3.3,0.62,2.04,18.7,0.269,0.709,0.489,0.127,0.511,0.551,92.4,91.35,76.13,7543,0.519
1610612762,Utah Jazz,82,54,28,0.659,3941.0,3279,6592,0.497,407,1095,0.372,1745,2298,0.759,942,2410,3352,2165,1200.0,717,355,420,1970,1891,8710,564.0,2007-08,110.8,112.1,104.0,104.9,6.8,7.2,0.66,1.8,19.6,0.327,0.71,0.521,0.154,0.528,0.573,95.6,94.64,78.86,7773,0.556
1610612764,Washington Wizards,82,43,39,0.524,3981.0,2986,6695,0.446,575,1614,0.356,1557,1991,0.782,1007,2404,3411,1607,1082.0,632,391,360,1606,1656,8104,-27.0,2007-08,106.0,107.6,106.8,107.9,-0.8,-0.3,0.538,1.49,15.6,0.32,0.695,0.503,0.144,0.489,0.535,92.0,90.85,75.71,7533,0.488
