season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2019,Everett Perrot,Pepperdine,1,1,0,0,0,,0.0
2019,Michael Wexler,Pepperdine,8,11,0,2,0,0.0,9.0
2019,Kameron Edwards,Pepperdine,18,492,265,111,18,0.498,31.4
2019,Darnell Dunn,Pepperdine,34,856,284,116,44,0.576,17.3
2019,Eric Cooper Jr.,Pepperdine,34,957,363,88,30,0.579,17.9
2019,Erik Mailliard,Pepperdine,3,4,0,2,0,0.0,12.6
2019,Xavier Johnson,Pittsburgh,33,1051,512,128,149,0.539,29.2
2019,Onyebuchi Ezeakudo,Pittsburgh,2,5,0,1,3,0.0,10.3
2019,Au'Diese Toney,Pittsburgh,32,806,240,179,15,0.455,18.6
2019,Trey McGowens,Pittsburgh,33,916,384,105,55,0.559,23.4
2019,Terrell Brown-Soares,Pittsburgh,33,628,187,150,6,0.497,18.0
2019,Shamiel Stevenson,Pittsburgh,4,32,15,7,1,0.603,23.2
2019,Peace Ilegomah,Pittsburgh,7,32,6,7,1,0.714,11.0
2019,Kene Chukwuka,Pittsburgh,32,571,124,112,12,0.602,10.8
2019,Kham Davis,Pittsburgh,26,338,66,58,9,0.549,10.6
2019,Samson George,Pittsburgh,6,22,7,8,0,0.451,17.5
2019,Malik Ellison,Pittsburgh,31,650,181,117,36,0.483,18.5
2019,Anthony Starzynski,Pittsburgh,7,15,6,2,0,0.6,16.5
2019,Sidy N'Dir,Pittsburgh,29,585,172,60,55,0.491,18.2
2019,Joe Mascaro,Pittsburgh,3,6,0,1,0,,16.3
2019,Jared Wilson-Frame,Pittsburgh,32,993,406,159,45,0.568,20.1
2019,Theo Akwuba,Portland,30,511,102,121,7,0.489,13.3
2019,Marcus Shaver Jr.,Portland,32,1005,474,107,69,0.537,27.0
2019,Miles Turner,Portland,5,16,2,2,2,0.431,7.2
2019,Jacob Tryon,Portland,21,376,110,66,13,0.52,18.1
2019,Tahirou Diabate,Portland,32,444,181,102,4,0.55,25.1
2019,Hugh Hogland,Portland,30,461,134,95,16,0.558,18.6
2019,Takiula Fahrensohn,Portland,15,81,19,10,4,0.381,18.1
2019,JoJo Walker,Portland,32,989,368,99,106,0.531,22.2
2019,Malcolm Porter,Portland,26,324,97,37,16,0.551,17.3
2019,Josh Phillips,Portland,4,24,6,5,1,0.469,17.3
2019,Josh McSwiggan,Portland,32,987,295,123,48,0.498,18.7
2019,Franklin Porter,Portland,32,878,203,128,62,0.529,14.8
2019,Brian Smith,Portland,6,23,10,1,3,0.43,31.4
2019,Crisshawn Clark,Portland,16,264,54,42,12,0.361,18.5
2019,Xavier Hallinan,Portland,12,67,23,5,6,0.489,23.5
2019,Holland Woods,Portland State,31,1104,466,94,165,0.521,23.5
2019,Michael Nuga,Portland State,30,603,316,84,27,0.556,24.7
2019,Sal Nuhu,Portland State,32,740,306,224,9,0.558,19.7
2019,Rashaad Goolsby,Portland State,32,587,139,118,24,0.554,11.8
2019,Robert McCoy,Portland State,32,702,236,184,29,0.486,18.8
2019,Jamie Orme,Portland State,32,629,266,136,30,0.534,20.5
2019,Brendan Rumel,Portland State,30,313,107,69,3,0.569,17.4
2019,Derek Brown,Portland State,32,554,222,102,46,0.494,23.0
2019,Juwan Williams,Portland State,14,159,55,25,9,0.449,20.8
2019,Deante Strickland,Portland State,31,675,217,68,76,0.525,17.0
2019,Filip Fullerton,Portland State,5,24,10,9,0,0.465,19.2
2019,Vonte Carter,Portland State,4,7,4,0,0,1.0,12.7
2019,Michael Mayhew,Portland State,24,353,131,43,16,0.53,19.5
2019,Faite Williams,Prairie View A&M,25,70,9,7,2,0.353,11.7
2019,Elijah Holifield,Prairie View A&M,9,16,3,4,2,0.3,15.3
2019,Gerard Andrus,Prairie View A&M,35,1022,349,199,36,0.509,18.1
2019,Antione Lister,Prairie View A&M,33,458,158,41,10,0.702,13.9
2019,Chancellor Ellis,Prairie View A&M,34,411,179,29,11,0.537,20.8
2019,Leon Sneed,Prairie View A&M,15,130,18,9,16,0.489,9.8
2019,Darius Williams,Prairie View A&M,34,612,294,76,22,0.517,25.2
2019,Devonte Patterson,Prairie View A&M,33,898,432,159,39,0.577,24.2
2019,Iwin Ellis,Prairie View A&M,35,580,108,113,9,0.681,7.7
2019,Dennis Jones,Prairie View A&M,33,864,282,66,147,0.471,22.1
2019,Gary Blackston,Prairie View A&M,34,1063,529,237,63,0.533,25.6
2019,Taishaun Johnson,Prairie View A&M,35,730,247,75,84,0.527,19.5
2019,Kevonte Corley,Prairie View A&M,5,8,0,1,0,0.0,18.5
2019,Tyler Singleton,Prairie View A&M,22,119,17,14,4,0.629,6.7
2019,Tristen Wallace,Prairie View A&M,10,19,2,2,0,0.25,13.0
2019,Adam Flagler,Presbyterian,36,1105,571,122,45,0.589,24.5
2019,Cory Hightower,Presbyterian,36,881,340,226,70,0.55,21.5
2019,Kody Shubert,Presbyterian,36,409,121,31,50,0.481,19.5
2019,Jamie Baker,Presbyterian,7,40,26,7,3,0.647,27.7
2019,Tristen Becker,Presbyterian,5,25,3,6,0,0.5,9.5
2019,Ben Drake,Presbyterian,13,59,16,16,0,0.396,18.8
2019,Chris Martin,Presbyterian,33,565,164,113,39,0.536,16.7
2019,JC Younger,Presbyterian,36,844,347,93,24,0.601,19.2
2019,Armel TeTe,Presbyterian,21,186,52,44,2,0.544,17.0
2019,Francois Lewis,Presbyterian,36,971,534,178,57,0.609,26.0
2019,Davon Bell,Presbyterian,35,1109,352,147,229,0.554,18.0
2019,Romeo Crouch,Presbyterian,36,866,241,121,39,0.638,12.5
2019,Maleek Catchings,Presbyterian,11,62,18,19,2,0.688,13.2
2019,Ethan Kay,Presbyterian,19,103,32,6,5,0.432,18.2
2019,Jaelin Llewellyn,Princeton,21,693,212,64,55,0.397,22.0
2019,Max Johns,Princeton,25,228,60,26,3,0.558,15.1
2019,Drew Friberg,Princeton,22,146,45,11,5,0.461,18.4
2019,Ethan Wright,Princeton,19,251,67,55,12,0.382,20.6
2019,Elijah Barnes,Princeton,17,69,14,11,1,0.339,19.2
2019,Charlie Bagin,Princeton,8,15,5,2,0,0.512,19.7
2019,Ryan Schwieger,Princeton,23,455,172,57,31,0.602,19.6
2019,Jerome Desrosiers,Princeton,28,571,140,148,19,0.47,15.3
2019,Vittorio Reynoso-Avila,Princeton,10,43,10,5,3,0.563,14.7
2019,Richmond Aririguzoh,Princeton,28,704,338,178,33,0.733,20.6
2019,Jose Morales,Princeton,25,438,113,38,44,0.441,19.1
2019,Sebastian Much,Princeton,26,346,87,43,21,0.458,18.2
2019,Will Gladson,Princeton,7,46,23,13,5,0.621,22.5
2019,Noah Bramlage,Princeton,10,45,5,6,6,0.235,18.2
2019,Myles Stephens,Princeton,27,864,366,172,30,0.503,24.3
2019,Elias Berbari,Princeton,5,10,0,3,0,0.0,19.1
2019,Devin Cannady,Princeton,16,551,291,92,27,0.575,26.0
2019,Jimmy Nichols,Providence,30,346,81,68,15,0.478,15.7
2019,Kris Monroe,Providence,20,78,22,15,2,0.316,24.0
2019,Makai Ashton-Langford,Providence,32,548,119,48,73,0.434,17.6
2019,Nate Watson,Providence,34,799,397,178,14,0.622,22.8
2019,A.J. Reeves,Providence,25,569,246,76,16,0.558,21.7
2019,Andrew Fonts,Providence,7,10,4,0,0,0.5,25.3
2019,David Duke Jr.,Providence,34,841,241,90,73,0.483,19.2
2019,Kalif Young,Providence,33,524,125,133,21,0.499,13.5
2019,Alpha Diallo,Providence,34,1205,543,276,106,0.525,25.4
2019,Emmitt Holt,Providence,6,36,6,1,0,0.41,12.7
2019,Maliek White,Providence,33,744,221,63,76,0.495,18.2
2019,Drew Edwards,Providence,30,331,95,37,16,0.537,15.1
2019,Isaiah Jackson,Providence,34,893,328,158,79,0.545,19.1
2019,Eric Hunter Jr.,Purdue,36,455,79,50,39,0.402,13.6
2019,Sasha Stefanovic,Purdue,36,418,90,40,16,0.541,13.5
2019,Trevion Williams,Purdue,34,348,176,137,18,0.549,26.8
2019,Aaron Wheeler,Purdue,36,496,170,109,15,0.572,18.1
2019,Matt Haarms,Purdue,36,823,337,194,41,0.672,18.6
2019,Nojel Eastern,Purdue,36,1014,269,199,89,0.538,15.4
2019,Evan Boudreaux,Purdue,25,299,130,76,15,0.553,22.6
2019,Tommy Luce,Purdue,8,19,6,0,1,0.521,18.1
2019,Grady Eifert,Purdue,36,918,197,186,59,0.684,9.2
2019,Carsen Edwards,Purdue,36,1275,874,130,104,0.546,37.2
2019,Ryan Cline,Purdue,36,1218,432,104,120,0.589,17.4
2019,Kyle King,Purdue,8,16,0,4,1,0.0,9.6
2019,Jarred Godfrey,Purdue Fort Wayne,33,519,223,61,36,0.592,20.2
2019,Cameron Benford,Purdue Fort Wayne,33,386,68,105,9,0.435,11.6
2019,Dylan Carl,Purdue Fort Wayne,33,827,227,164,64,0.559,15.7
2019,Matt Holba,Purdue Fort Wayne,33,853,386,137,40,0.639,20.4
2019,Marcus DeBerry,Purdue Fort Wayne,33,731,222,95,36,0.491,16.8
2019,Rylen Grundy,Purdue Fort Wayne,9,34,9,8,3,0.441,19.7
2019,Josh Inkumsah,Purdue Fort Wayne,5,32,3,9,3,0.18,15.8
2019,Kason Harrell,Purdue Fort Wayne,33,998,502,114,60,0.594,23.4
2019,John Konchar,Purdue Fort Wayne,33,1131,642,282,179,0.64,25.8
2019,Dee Montgomery,Purdue Fort Wayne,33,571,215,58,33,0.532,20.0
2019,Matt Weir,Purdue Fort Wayne,33,568,231,45,62,0.713,17.4
2019,Ty Pickron,Quinnipiac,28,281,58,26,10,0.336,18.2
2019,Tyrese Williams,Quinnipiac,31,933,277,131,74,0.502,19.3
2019,Jacob Rigoni,Quinnipiac,31,837,318,116,40,0.595,19.3
2019,Kevin Marfo,Quinnipiac,25,462,135,187,23,0.561,15.4
2019,Rich Kelly,Quinnipiac,26,894,343,67,118,0.632,20.3
2019,Jack Higgins,Quinnipiac,2,2,0,0,0,,0.0
2019,Travis Atson,Quinnipiac,31,567,163,104,27,0.458,20.0
2019,Aaron Robinson,Quinnipiac,30,609,103,59,30,0.437,11.7
2019,Cameron Young,Quinnipiac,31,1113,728,159,58,0.645,30.7
2019,Abdulai Bundu,Quinnipiac,31,650,169,173,13,0.633,13.2
2019,Kyle Atkins,Quinnipiac,2,2,0,0,0,,0.0
2019,Josiah Jeffers,Radford,11,56,11,7,10,0.373,15.5
2019,Carlik Jones,Radford,31,1059,488,160,181,0.539,26.7
2019,Leroy Butts IV,Radford,28,164,44,36,4,0.444,17.2
2019,Devonnte Holland,Radford,32,619,202,146,20,0.553,19.0
2019,Donald Hicks,Radford,30,868,260,108,37,0.556,16.2
2019,Travis Fields Jr.,Radford,32,955,347,70,97,0.533,20.7
2019,Cle'von Greene,Radford,15,67,31,6,4,0.649,21.4
2019,John Caldwell,Radford,7,35,2,5,4,0.333,7.3
2019,Devin Hutchinson,Radford,33,324,135,38,18,0.607,21.0
2019,Ed Polite Jr.,Radford,33,1104,442,314,52,0.599,20.2
2019,Mawdo Sallah,Radford,33,625,185,137,12,0.549,16.3
2019,Caleb Tanner,Radford,33,673,271,35,24,0.655,17.8
2019,Tristan Owens,Radford,22,87,16,20,4,0.45,13.1
2019,Anias Saunders,Radford,7,14,6,0,0,0.6,18.2
2019,Omar Silverio,Rhode Island,28,219,52,28,18,0.427,17.2
2019,Dana Tate Jr.,Rhode Island,33,522,131,95,22,0.466,15.3
2019,Fatts Russell,Rhode Island,32,1090,453,87,117,0.444,27.2
2019,Tyrese Martin,Rhode Island,33,893,266,172,33,0.51,17.4
2019,Jermaine Harris,Rhode Island,33,569,146,94,12,0.53,16.2
2019,Cyril Langevine,Rhode Island,33,1071,485,328,29,0.593,24.1
2019,Jeff Dowtin Jr.,Rhode Island,33,1208,505,112,122,0.565,21.3
2019,Eric Dadika,Rhode Island,6,9,0,0,0,,5.4
2019,Jordan Green,Rhode Island,2,3,0,0,0,,0.0
2019,Christion Thompson,Rhode Island,33,860,189,117,44,0.472,13.6
2019,Aris Tsourgiannis,Rhode Island,1,1,0,0,0,,0.0
2019,Ryan Preston,Rhode Island,25,199,59,48,4,0.604,13.5
2019,Michael Tertsea,Rhode Island,6,13,2,3,0,0.333,15.6
2019,Will Leviton,Rhode Island,9,18,5,0,0,0.357,22.5
2019,Quentin Millora-Brown,Rice,32,746,229,188,39,0.586,15.3
2019,Chris Mullins,Rice,32,921,383,91,85,0.501,24.7
2019,Drew Peterson,Rice,32,632,161,108,49,0.474,16.1
2019,Payton Moore,Rice,31,341,81,36,28,0.433,18.9
2019,Josh Parrish,Rice,28,554,176,79,31,0.559,17.6
2019,Trey Murphy III,Rice,32,659,269,82,22,0.633,17.7
2019,Robert Martin,Rice,32,819,389,198,53,0.622,22.0
2019,Ako Adams,Rice,32,873,357,83,84,0.582,21.6
2019,Tim Harrison,Rice,14,68,12,9,4,0.34,17.5
2019,Addison Owen,Rice,2,3,0,0,0,0.0,14.8
2019,Jack Williams,Rice,32,892,303,249,29,0.456,21.4
2019,Dylan Jones,Rice,4,11,6,1,0,1.042,13.3
2019,Oliver Xu,Rice,3,5,1,2,1,0.129,36.4
2019,Matt Grace,Richmond,31,232,38,32,16,0.538,9.9
2019,Andre Gustavson,Richmond,31,681,150,71,46,0.555,13.2
2019,Jake Wojcik,Richmond,33,991,253,114,48,0.531,14.7
2019,Souleymane Koureissi,Richmond,26,170,59,26,5,0.585,18.4
2019,Nathan Cayo,Richmond,33,1037,426,137,58,0.613,21.3
2019,Grant Golden,Richmond,33,1037,567,233,117,0.554,31.8
2019,Jacob Gilyard,Richmond,31,1155,502,90,160,0.602,23.7
2019,Nick Sherod,Richmond,6,192,76,31,17,0.574,22.6
2019,Sullivan Kulju,Richmond,3,3,0,0,0,,0.0
2019,Jordan Gaitley,Richmond,3,3,2,2,1,0.41,46.0
2019,Tomas Verbinskis,Richmond,1,6,3,2,0,0.375,43.2
2019,Keith Oddo,Richmond,9,27,3,0,1,0.436,6.9
2019,Noah Yates,Richmond,33,528,126,80,21,0.492,14.7
2019,Julius Johnson,Richmond,31,518,104,47,28,0.531,12.2
2019,Bryce Schneider,Richmond,4,20,5,6,1,0.5,16.4
2019,Ajiri Ogemuno-Johnson,Rider,25,195,69,40,3,0.577,18.6
2019,Dimencio Vaughn,Rider,27,689,285,140,39,0.531,21.7
2019,Noah Buono,Rider,4,8,2,1,0,0.5,16.5
2019,Frederick Scott,Rider,30,755,364,172,42,0.568,23.1
2019,Tyere Marshall,Rider,30,690,325,197,38,0.519,24.4
2019,Stevie Jordan,Rider,30,978,378,106,132,0.572,20.0
2019,Kimar Williams,Rider,30,612,124,67,79,0.412,15.3
2019,Devine Eke,Rider,31,360,117,81,16,0.544,16.8
2019,Jordan Allen,Rider,31,739,312,76,20,0.505,21.6
2019,Anthony Durham,Rider,31,898,292,114,62,0.6,14.8
2019,Karamoko Cisse,Rider,17,70,23,13,2,0.577,16.9
2019,Ahmad Gilbert,Rider,26,221,86,30,17,0.459,23.8
2019,Ryan O'Leary,Rider,5,10,4,0,0,0.323,26.8
2019,Cameron Wilbon,Robert Morris,32,400,97,53,15,0.463,17.1
2019,Dante Treacy,Robert Morris,31,456,75,33,49,0.535,12.7
2019,Koby Thomas,Robert Morris,20,380,145,95,11,0.45,25.4
2019,Charles Bain,Robert Morris,35,861,358,165,22,0.569,22.1
2019,Jon Williams,Robert Morris,35,1050,229,75,148,0.529,14.5
2019,Yannis Mendy,Robert Morris,35,599,198,135,20,0.606,17.4
2019,Josh Williams,Robert Morris,35,1131,506,100,84,0.551,24.5
2019,Sayveon McEwen,Robert Morris,25,196,62,7,4,0.455,19.7
2019,Matty McConnell,Robert Morris,35,1053,372,165,100,0.528,19.5
2019,Chris Coalmon,Robert Morris,27,308,76,53,19,0.743,12.0
2019,Malik Petteway,Robert Morris,35,659,327,179,15,0.53,27.3
2019,David Cole,Robert Morris,3,6,3,0,0,0.852,15.6
2019,Mamadou Doucoure,Rutgers,6,32,2,10,0,0.125,13.5
2019,Montez Mathis,Rutgers,31,710,263,90,34,0.44,23.8
2019,Caleb McConnell,Rutgers,31,479,170,79,32,0.554,19.8
2019,Myles Johnson,Rutgers,31,546,149,178,34,0.542,15.8
2019,Peter Kiss,Rutgers,30,542,179,66,26,0.482,19.6
2019,Ron Harper Jr.,Rutgers,31,693,242,97,35,0.512,18.9
2019,Geo Baker,Rutgers,31,1055,378,96,126,0.473,23.2
2019,Eugene Omoruyi,Rutgers,28,817,386,201,68,0.518,26.8
2019,Shaq Carter,Rutgers,28,393,126,101,12,0.619,16.0
2019,Joey Downes,Rutgers,7,9,0,3,0,0.0,5.4
2019,Issa Thiam,Rutgers,25,423,95,58,15,0.448,14.5
2019,Shaquille Doorson,Rutgers,31,551,115,134,8,0.581,10.9
2019,Matthew Strange,SE Louisiana,14,36,10,2,0,0.635,16.9
2019,Parker Edwards,SE Louisiana,27,164,99,11,7,0.605,27.6
2019,Maxwell Starwood,SE Louisiana,22,200,54,33,5,0.543,16.2
2019,Pape Diop,SE Louisiana,27,286,82,79,10,0.568,16.6
2019,Brandon Gonzalez,SE Louisiana,30,615,183,107,25,0.547,16.7
2019,Von Julien,SE Louisiana,33,1126,205,80,136,0.536,13.0
2019,Jeremiah Saunders,SE Louisiana,28,162,40,29,9,0.445,18.8
2019,Moses Greenwood,SE Louisiana,33,984,568,248,28,0.649,27.2
2019,Keith Charleston,SE Louisiana,31,758,142,136,30,0.438,14.4
2019,Marlain Veal,SE Louisiana,33,1031,526,113,147,0.552,31.3
2019,Kajon Brown,SE Louisiana,33,606,149,90,33,0.485,16.0
2019,Tyron Brewer,SE Louisiana,26,369,100,73,2,0.519,15.9
2019,Patrick Bossetta,SE Louisiana,13,19,3,0,0,1.5,5.4
2019,D'Angelo West,SE Louisiana,17,88,27,6,9,0.428,19.9
2019,Quinton Thomas,SE Louisiana,13,156,36,18,11,0.427,17.3
2019,D.J. Jackson,SIU Edwardsville,13,113,32,31,3,0.533,14.9
2019,Elochukwu Eze,SIU Edwardsville,16,168,23,31,2,0.564,7.5
2019,Jackson Best,SIU Edwardsville,1,1,0,0,0,,45.8
2019,Treavon Martin,SIU Edwardsville,26,380,85,65,14,0.556,13.5
2019,Anselm Uzuegbunem,SIU Edwardsville,30,663,108,127,17,0.49,10.3
2019,Brandon Jackson,SIU Edwardsville,31,911,429,199,11,0.558,23.7
2019,Cameron Williams,SIU Edwardsville,31,842,313,104,42,0.522,20.3
2019,Tyresse Williford,SIU Edwardsville,30,867,392,106,110,0.506,27.5
2019,Blake Lindenmeyer,SIU Edwardsville,1,2,0,0,0,,0.0
2019,D'Quan Applewhite,SIU Edwardsville,5,8,0,0,0,0.0,12.5
2019,Bill Awet,SIU Edwardsville,5,31,13,3,1,0.574,22.8
2019,David McFarland,SIU Edwardsville,31,923,421,117,50,0.528,23.6
2019,Christian Ellis,SIU Edwardsville,30,568,115,121,60,0.443,14.8
2019,Jaylen McCoy,SIU Edwardsville,28,401,128,30,34,0.426,21.4
2019,Daniel Kinchen,SIU Edwardsville,30,524,206,49,38,0.528,20.4
2019,Jahmar Young Jr.,SMU,22,94,12,21,1,0.479,10.7
2019,Will Douglas,SMU,25,171,19,17,9,0.313,12.0
2019,CJ White,SMU,24,251,44,40,18,0.42,14.1
2019,Ethan Chargois,SMU,32,923,397,198,61,0.551,23.8
2019,Feron Hunt,SMU,32,753,242,205,22,0.601,17.1
2019,Isiaha Mike,SMU,32,981,373,174,54,0.585,20.1
2019,Jimmy Whitt Jr.,SMU,30,1053,370,193,119,0.507,20.1
2019,Nat Dixon,SMU,31,751,155,59,48,0.5,12.3
2019,Jahmal McMurray,SMU,32,1046,580,75,84,0.586,27.3
2019,James Pyle,SMU,6,8,0,0,1,0.0,19.8
2019,Jarrey Foster,SMU,16,369,111,57,24,0.458,20.5
2019,Bryce Fowler,Sacramento State,31,882,249,122,88,0.488,18.0
2019,Elijah McCullough,Sacramento State,2,14,0,2,0,0.0,6.6
2019,Ethan Esposito,Sacramento State,31,513,268,129,13,0.559,28.2
2019,Osi Nwachukwu,Sacramento State,31,708,187,112,33,0.495,16.3
2019,Joshua Patton,Sacramento State,31,896,403,198,24,0.628,21.5
2019,Izayah Mauriohooho-Le'afa,Sacramento State,30,938,267,90,78,0.45,18.9
2019,Chibueze Jacobs,Sacramento State,31,421,123,88,6,0.545,15.5
2019,James Bridges,Sacramento State,27,326,46,28,6,0.51,7.7
2019,Grant Greabell,Sacramento State,9,44,13,10,3,0.488,15.2
2019,Jamion Wright,Sacramento State,10,17,6,2,0,0.676,16.2
2019,Calvin Martin,Sacramento State,25,308,49,46,6,0.543,11.1
2019,Marcus Graves,Sacramento State,31,1077,526,147,167,0.533,27.8
2019,Jordan Tolbert,Sacramento State,15,64,43,5,7,0.699,27.7
2019,Kevin Hicks,Sacramento State,9,42,17,3,0,0.644,16.9
2019,Aaron Clarke,Sacred Heart,32,689,267,51,59,0.528,20.0
2019,Cameron Parker,Sacred Heart,31,886,189,114,213,0.56,15.4
2019,Koreem Ozier,Sacred Heart,23,653,323,107,35,0.499,27.2
2019,Alex Watson,Sacred Heart,4,23,5,3,0,0.5,10.6
2019,Zach Pfaffenberger,Sacred Heart,31,246,69,47,1,0.472,16.3
2019,E.J. Anosike,Sacred Heart,32,928,454,258,29,0.609,21.5
2019,Zach Radz,Sacred Heart,29,438,149,58,20,0.564,17.3
2019,Jare'l Spellman,Sacred Heart,32,821,268,235,11,0.536,16.6
2019,Kinnon LaRose,Sacred Heart,32,725,258,141,21,0.63,14.6
2019,Myles Cephas,Sacred Heart,3,4,3,2,0,0.615,27.8
2019,Chaylyn Martin,Sacred Heart,1,0,0,0,0,,
2019,Sean Hoehn,Sacred Heart,32,1012,573,106,82,0.624,26.1
2019,Gabe Vonleh II,Sacred Heart,1,0,0,0,0,,
2019,Jared Bynum,Saint Joseph's,33,1208,374,120,147,0.522,18.4
2019,Taylor Funk,Saint Joseph's,33,904,277,180,44,0.489,18.5
2019,Lorenzo Edwards,Saint Joseph's,29,505,156,102,17,0.521,17.3
2019,Troy Holston,Saint Joseph's,27,235,81,21,4,0.476,21.2
2019,Anthony Longpre,Saint Joseph's,27,463,86,97,16,0.487,11.6
2019,Lamarr Kimble,Saint Joseph's,23,816,359,82,65,0.526,25.0
2019,Toliver Freeman,Saint Joseph's,7,9,9,0,0,0.712,38.4
2019,Greg Smith,Saint Joseph's,1,1,0,0,0,,0.0
2019,Charlie Brown Jr.,Saint Joseph's,32,1139,609,197,48,0.556,28.0
2019,Pierfrancesco Oliva,Saint Joseph's,13,248,48,73,24,0.427,15.8
2019,Markell Lodge,Saint Joseph's,22,285,50,60,4,0.624,7.8
2019,Chris Clover,Saint Joseph's,33,807,279,107,27,0.543,18.7
2019,Mike Muggeo,Saint Joseph's,4,5,0,2,1,,0.0
2019,Demarius Jacobs,Saint Louis,19,89,8,8,6,0.275,12.6
2019,KC Hankton,Saint Louis,22,124,37,22,3,0.416,18.4
2019,Fred Thatch Jr.,Saint Louis,36,699,153,96,30,0.462,14.0
2019,Brandon Courtney,Saint Louis,2,3,0,0,0,0.0,16.7
2019,Jordan Goodwin,Saint Louis,36,1197,377,270,123,0.461,20.8
2019,Hasahn French,Saint Louis,36,1074,335,302,54,0.479,19.8
2019,Jack Raboin,Saint Louis,3,3,5,1,0,1.25,35.5
2019,Carte'Are Gordon,Saint Louis,13,318,116,53,16,0.557,20.2
2019,Javon Bess,Saint Louis,36,1285,549,244,64,0.534,21.8
2019,Tramaine Isabell,Saint Louis,35,1114,480,143,127,0.522,25.4
2019,D.J. Foreman,Saint Louis,36,740,218,156,24,0.524,18.2
2019,Dion Wiley,Saint Louis,27,400,121,23,13,0.461,18.1
2019,Elliott Welmer,Saint Louis,3,3,0,0,0,0.0,49.7
2019,Ingvi Gudmundsson,Saint Louis,2,5,0,1,0,0.0,18.9
2019,Elijah Thomas,Saint Mary's,31,486,125,58,14,0.505,16.3
2019,Matthias Tass,Saint Mary's,34,502,126,107,22,0.536,16.0
2019,Tommy Kuhse,Saint Mary's,34,915,212,90,98,0.527,15.3
2019,Dan Fotu,Saint Mary's,34,468,96,88,15,0.545,12.2
2019,Quinn Clinton,Saint Mary's,22,58,21,2,4,0.44,23.0
2019,Jock Perry,Saint Mary's,26,138,54,30,4,0.539,24.9
2019,Malik Fitts,Saint Mary's,34,1053,518,257,32,0.59,25.4
2019,Jordan Ford,Saint Mary's,34,1255,716,95,85,0.601,28.7
2019,Tanner Krebs,Saint Mary's,34,1029,302,125,26,0.575,15.8
2019,Dan Sheets,Saint Mary's,10,11,2,1,0,1.0,5.0
2019,Kyle Clark,Saint Mary's,7,39,8,3,0,0.581,9.5
2019,Jordan Hunter,Saint Mary's,34,794,267,228,35,0.604,17.8
2019,Alex Mudronja,Saint Mary's,20,77,16,8,6,0.432,20.7
2019,KC Ndefo,Saint Peter's,31,847,243,154,27,0.505,19.9
2019,Klay Brown,Saint Peter's,25,350,55,51,15,0.411,14.1
2019,Dallas Watson,Saint Peter's,31,935,219,70,89,0.471,19.5
2019,Derrick Woods,Saint Peter's,22,271,104,62,2,0.621,23.5
2019,Quinn Taylor,Saint Peter's,32,1002,250,178,41,0.526,15.5
2019,Majur Majak,Saint Peter's,22,136,20,26,1,0.601,11.0
2019,Amir Hicks,Saint Peter's,16,53,3,2,4,0.214,10.3
2019,Cameron Jones,Saint Peter's,8,241,73,32,17,0.577,17.5
2019,Samuel Idowu,Saint Peter's,32,788,348,179,14,0.596,24.2
2019,Manny Dixon,Saint Peter's,26,676,151,64,13,0.558,13.3
2019,Davauhnte Turner,Saint Peter's,32,1148,537,106,77,0.537,27.7
2019,Mamadou Ndiaye,Saint Peter's,5,33,5,3,0,0.248,22.0
2019,Cameron Underwood,Saint Peter's,18,44,4,5,1,0.532,5.8
2019,Mikko Johnson,Saint Peter's,2,1,0,0,0,,0.0
2019,Zach Nutall,Sam Houston,33,564,217,107,31,0.552,19.8
2019,R.J. Smith,Sam Houston,30,498,199,114,20,0.538,21.1
2019,Kai Mitchell,Sam Houston,33,792,413,249,37,0.573,26.5
2019,Xavier Bryant,Sam Houston,22,180,48,21,53,0.559,18.1
2019,Chad Bowie,Sam Houston,30,596,210,78,70,0.525,22.1
2019,Bubba Furlong,Sam Houston,27,256,88,69,9,0.589,19.5
2019,Albert Almanza,Sam Houston,33,721,201,88,28,0.522,15.0
2019,Marcus Harris,Sam Houston,32,860,262,64,74,0.519,17.6
2019,Cameron Delaney,Sam Houston,33,1041,441,181,67,0.629,19.6
2019,Josh Delaney,Sam Houston,33,1008,344,78,159,0.522,20.2
2019,Chidozie Ndu,Sam Houston,22,102,32,23,3,0.698,13.3
2019,ZaQwaun Matthews,Sam Houston,18,106,21,12,5,0.339,15.4
2019,Robert Allen,Samford,33,1058,328,273,49,0.548,17.2
2019,Kevion Nolan,Samford,30,558,205,52,41,0.621,16.9
2019,Logan Dye,Samford,24,215,65,39,3,0.544,18.9
2019,Myron Gordon,Samford,33,972,404,78,58,0.58,20.5
2019,Steven Fitzgerald,Samford,12,60,9,13,2,0.375,14.2
2019,Deandre Thomas,Samford,32,402,105,50,16,0.614,12.2
2019,Josh Sharkey,Samford,33,1168,539,127,239,0.553,28.0
2019,Brandon Austin,Samford,33,1032,424,147,21,0.587,19.1
2019,Stefan Lakic,Samford,31,314,57,54,12,0.409,13.8
2019,Ruben Guerrero,Samford,33,988,445,277,20,0.629,21.3
2019,JT Mumber,Samford,7,8,2,1,0,0.5,17.9
2019,Nathan Mensah,San Diego State,34,644,190,187,20,0.588,14.6
2019,Aguek Arop,San Diego State,31,452,96,83,30,0.497,13.9
2019,Adam Seiko,San Diego State,32,387,69,31,20,0.659,9.4
